id,feature_type,name,latitude,longitude
13598309846,school,Holy Angel Public School,28.4975864,77.31833
13633430911,school,Bal Bhavan Public School,28.635347,77.2797632
13664118559,hospital,Shanti Nursing Home,28.6190345,77.2856275
13664462520,hospital,Dr. Batra's Clinic,28.5288731,77.2557006
13665255268,hospital,Shanti Medical Centre,28.619157,77.2855408
13680887201,school,Unnamed school,28.5031578,77.181602
13814205596,school,D.M.G. play school,28.5628266,77.1931482
13816044078,hospital,Ariston Multispeciality Hospital,28.5379869,77.2482605
13823611701,school,Govt. Sarvodaya Bal vidyalaya,28.6543549,77.07325
13823611705,school,MS public school,28.6726466,77.0690139
13823611901,school,HBM PUBLIC SCHOOL,28.6708005,77.0689249
13823614701,school,CRS public school,28.6724869,77.0698692
13887018882,hospital,Dr Sarita Jaiswal,28.6026654,77.3140801
13891280201,hospital,PUSHPANJAL hospital,28.6803024,77.085012
13901365635,road,Unnamed road,28.6940563,77.1508646
13926670492,school,Government Primary School,28.713982,77.2181268
13926801709,school,Sant Nirankari Public School,28.7154208,77.2096575
13926801710,school,Sant Nirankari Sr Sec School Girls and Boys,28.7157137,77.2089194
13930769734,hospital,Sant Nirankari Health City (SNHC),28.7242334,77.2028697
13941652601,school,Marudyan School,28.4619392,77.0047494
13945738977,hospital,Infirmary,28.6414623,77.299997
13947231564,hospital,The Dental Solace,28.4287361,77.0863225
13950434366,hospital,Nulife Multi Specialty Hospital,28.7008293,77.2086357
13996916117,hospital,Center For Sight,28.4262389,77.0592261
13997784676,hospital,Unnamed hospital,28.5683579,77.2171554
13999723370,school,Government Boys Secondary School,28.6821523,77.2041334
14013885968,hospital,Diabetes & Hormone Clinic,28.535271,77.294414
14014082401,school,Kates Pre-School | Play school For Kids in Shalimar Garden,28.6844939,77.3427835
14017751395,hospital,Unnamed hospital,28.5647216,77.2447463
14017793419,hospital,Pristyn Care Elantis,28.5650215,77.2477571
14021844294,hospital,T.R.U.E Hospitals,28.4353786,77.0716733
7891819,school,School of Computional and Integrative Sciences,28.5419137,77.1677984
7892804,road,Unnamed road,28.5508132,77.1294706
22834653,road,Cariappa Marg,28.6008061,77.1381659
24514669,road,Gurudwara Road,28.457877,77.0275777
24530312,road,Mehrauli Gurgaon Road,28.4775971,77.0686191
24563333,road,Sabz Burj Circle,28.5932492,77.2438661
24743265,road,Entry 13,28.4548123,77.0444127
24743266,road,Unnamed road,28.4543529,77.0444738
24743267,road,Exit 15,28.4579361,77.0473985
24743268,road,Unnamed road,28.456672,77.0467067
24743269,road,Exit 16,28.4661839,77.0551751
24743270,road,Entry 14,28.4618836,77.0511723
24744375,road,Unnamed road,28.4615052,77.0513622
24763053,road,Unnamed road,28.4498419,77.0396671
24969781,road,Unnamed road,28.4473521,77.0378947
24969792,road,Entry 12,28.4476548,77.0375688
24973559,road,Delhi-Gurugram Expressway,28.5819302,77.1462878
25105823,road,Unnamed road,28.4933277,77.0843517
25116202,road,Unnamed road,28.464944,77.054655
25457965,road,Mahatma Gandhi Marg,28.574844,77.2621483
25524661,road,Faridabad-Gurgaon Road,28.4388518,77.132211
25524672,road,Mahatma Gandhi Marg,28.565064,77.2401469
25524726,road,Unnamed road,28.4328249,77.0074625
25524727,road,Unnamed road,28.4393537,77.0128971
25524728,road,Unnamed road,28.4472881,77.0277297
25744612,road,Nelson Mandela Marg,28.557001,77.1686934
25878292,road,Delhi-Gurugram Expressway,28.4467378,77.0292678
25878293,road,Delhi-Gurugram Expressway,28.4485997,77.0386472
25878294,road,Delhi-Gurugram Expressway,28.4456617,77.0336023
25878299,road,Delhi-Gurugram Expressway,28.414882,76.9955946
25878300,road,Delhi-Gurugram Expressway,28.4491146,77.0391426
25878301,road,Delhi-Gurugram Expressway,28.4480371,77.038436
25878303,road,Delhi-Gurugram Expressway,28.4563617,77.0460635
25878304,road,Delhi-Gurugram Expressway,28.4545752,77.044573
25878305,road,Delhi-Gurugram Expressway,28.4573284,77.0469949
25878306,road,Delhi-Gurugram Expressway,28.4556491,77.0456031
25878307,road,Delhi-Gurugram Expressway,28.459378,77.0491976
25878308,road,Delhi-Gurugram Expressway,28.4638937,77.0532471
25878311,road,Delhi-Gurugram Expressway,28.4686802,77.0578875
25878313,road,Delhi-Gurugram Expressway,28.4632363,77.0529107
25878314,road,Delhi-Gurugram Expressway,28.4685737,77.0580245
25878315,road,Delhi-Gurugram Expressway,28.4724699,77.0619922
25878316,road,Delhi-Gurugram Expressway,28.4773366,77.0678523
25878318,road,Delhi-Gurugram Expressway,28.4721319,77.0618587
25878319,road,Delhi-Gurugram Expressway,28.4889831,77.0797732
25878320,road,Delhi-Gurugram Expressway,28.4818538,77.0732126
25878323,road,Delhi-Gurugram Expressway,28.4964106,77.0868975
25878325,road,Delhi-Gurugram Expressway,28.4881041,77.07922
25878328,road,Delhi-Gurugram Expressway,28.5059939,77.0950062
25878331,road,Delhi-Gurugram Expressway,28.5192355,77.0964955
26664726,road,Mehrauli Badarpur Road,28.5202496,77.2042083
26664736,road,Unnamed road,28.5189885,77.209638
27035476,industrial,Unnamed industrial,28.4698736,77.0530328
27422278,road,Delhi-Gurugram Expressway,28.4143691,76.994724
27422282,road,Nelson Mandela Marg,28.555437,77.1676597
28123783,road,DND Noida Flyover Ramp,28.5726614,77.3098351
28123791,road,DND Noida Flyover Ramp,28.572126,77.3108649
28208819,industrial,Sector 5,28.588873,77.3216761
28208872,road,Unnamed road,28.5720519,77.3081855
28240487,industrial,Sector 4,28.5835275,77.3230302
28412393,road,Mahatma Gandhi Marg,28.5687748,77.2173671
28412396,road,Mahatma Gandhi Marg,28.569367,77.194825
28412397,road,Mahatma Gandhi Marg,28.5728285,77.1809882
28412404,road,Mahatma Gandhi Marg,28.566008,77.2301954
28534454,road,Rajiv Chowk Underpass,28.4474884,77.032811
28616597,road,Unnamed road,28.5384726,77.1164287
28616600,road,Delhi-Gurugram Expressway,28.5592358,77.1319342
28616601,road,Delhi-Gurugram Expressway,28.5589206,77.1323493
28616604,road,Delhi-Gurugram Expressway,28.5303261,77.1049249
28616605,road,Delhi-Gurugram Expressway,28.5300912,77.103915
28616606,road,Delhi-Gurugram Expressway,28.5164473,77.0948537
28739054,road,Unnamed road,28.5733943,77.3074098
28739056,road,Mehrauli-Gurgaon Road,28.4769791,77.0662659
28739057,road,Mehrauli-Gurgaon Road,28.477329,77.0682905
28739058,road,Mehrauli-Gurgaon Road,28.477179,77.0666104
28746244,road,Mahatma Gandhi Marg,28.5728365,77.1820431
28746245,road,Mahatma Gandhi Marg,28.5697066,77.2044269
28773614,road,Mahatma Gandhi Marg,28.5854178,77.1717889
28773628,road,Cariappa Marg,28.6067994,77.1232045
31059775,road,AIIMS Flyover,28.5696653,77.2093665
31097477,road,Unnamed road,28.568908,77.1337605
31097489,road,Delhi-Gurugram Expressway,28.5759545,77.1433135
31097490,road,Delhi-Gurugram Expressway,28.5814363,77.1452787
31097494,road,Unnamed road,28.568097,77.1260056
31097497,road,Ulan Batar Road,28.5686795,77.1309695
31097502,road,Unnamed road,28.5447015,77.1186225
34404757,hospital,Dr. Ram Manohar Lohia Hospital,28.6260617,77.2007463
34940753,school,Ryan International School,28.5385075,77.1382348
34940768,school,Delhi Public School,28.441745,77.0645962
35310545,road,Najafgarh Daurala Road,28.5724757,76.9476208
35310546,road,Unnamed road,28.5297654,76.9058484
35310547,road,Unnamed road,28.529451,76.9056387
35310548,road,Unnamed road,28.5290451,76.9053818
35310940,road,Unnamed road,28.6145743,76.9813836
35310941,road,Nangloi Road,28.6171425,76.9839516
35310943,road,Najafgarh Nangloi Road,28.6234357,76.9911678
35311044,road,Najafgarh Nangloi Road,28.6449112,77.019227
35311045,road,Najafgarh Nangloi Road,28.6309305,76.9997006
35311164,road,Najafgarh Nangloi Road,28.6661553,77.053492
35311167,road,Nangloi road,28.6620763,77.0494693
35823388,road,Rd. No. 224,28.5948779,77.071741
35823389,road,Dabri Dwarka Road,28.6073411,77.0772879
36326998,road,Bikaji Cama Place Flyover,28.5696272,77.1898176
36326999,road,Mahatma Gandhi Marg,28.5695095,77.1948095
36805834,road,Unnamed road,28.6065636,77.1231019
37683065,road,Unnamed road,28.5795354,77.269497
37751252,road,Nelson Mandela Marg,28.540169,77.1563376
37751254,road,Mahatma Gandhi Marg,28.5722382,77.2582032
37751255,road,Mahatma Gandhi Marg,28.5718018,77.2571417
38106806,hospital,Neelkanth Hospital Pvt. Ltd,28.483357,77.107626
38133451,road,Sohna Road,28.4585807,77.0271126
38170365,hospital,Fortis Hospital,28.5192884,77.160342
39013511,road,Mathura Road,28.5900174,77.2458771
39013514,road,Unnamed road,28.5724546,77.2587922
39013515,road,Unnamed road,28.5719439,77.2582536
39013516,road,Unnamed road,28.572526,77.2578504
39013517,road,Unnamed road,28.5729335,77.2584122
39013518,road,Ashram Railway Flyover,28.5704696,77.2553592
39013520,road,Ashram Railway Flyover,28.5706809,77.2557691
39013521,road,Ashram Railway Flyover,28.5693155,77.2542689
39013522,road,Ashram Flyover,28.5759836,77.2634122
39013523,road,Mahatma Gandhi Marg,28.5759883,77.2633939
39013524,road,Ashram Flyover,28.5727162,77.2587731
39013525,road,Mahatma Gandhi Marg,28.5714287,77.2569204
39452771,road,Unnamed road,28.5942861,77.0721827
39452774,road,Unnamed road,28.5952101,77.0725612
40102594,road,Delhi-Dehradun Expressway,28.6380961,77.2695389
40138011,road,Mahipalpur Flyover,28.5461109,77.123319
40138012,road,Unnamed road,28.540197,77.1164657
40837967,school,Mata Sukhdevi Public School,28.7750484,77.1423401
42310648,school,iDiscovery School,28.4304958,77.0568076
42807043,school,SD Adarsh Vidyalaya,28.4223049,77.0399589
43316275,school,Modern School,28.5623892,77.1571419
43316796,school,Government Boys Senior Secondary School,28.5342679,77.2125141
43359324,road,Mahatma Gandhi Marg,28.5695383,77.2105454
43361906,school,The British School,28.5974914,77.1802865
44091823,school,The Mother's International School,28.5403284,77.2018505
44091868,school,Mother's International School,28.5403386,77.2020201
44315437,road,Raj Nagar Flyover,28.5696757,77.1993586
44315438,road,Raj Nagar Flyover,28.5697695,77.1994801
44315439,road,AIIMS Flyover,28.5701516,77.207662
44315440,road,Unnamed road,28.5710912,77.2097064
44315442,road,AIIMS Flyover,28.5697541,77.2077644
44315443,road,Unnamed road,28.56982,77.209592
44315448,road,Unnamed road,28.569652,77.206974
44315449,road,AIIMS Flyover,28.5692547,77.2094025
44315450,road,AIIMS Flyover,28.5691687,77.2092628
44315451,road,Mahatma Gandhi Marg,28.5695404,77.2041937
44315452,road,Unnamed road,28.5687261,77.2070987
44315455,road,AIIMS Flyover,28.5704639,77.2090318
44315456,road,AIIMS Flyover,28.5705522,77.2090963
44315457,road,Unnamed road,28.5707789,77.2082268
44316338,road,Moolchand Underpass,28.5654752,77.2340913
44316339,road,Moolchand Underpass,28.5653936,77.234079
44316340,road,Unnamed road,28.5658629,77.2338192
44316341,road,Mahatma Gandhi Marg,28.5657385,77.2324285
44316342,road,Mahatma Gandhi Marg,28.5653456,77.2334708
44316343,road,Mahatma Gandhi Marg,28.5684489,77.2236924
44316344,road,Mahatma Gandhi Marg,28.5669044,77.2274307
44316345,road,South Extension Flyover,28.5676958,77.2255783
44316346,road,Mahatma Gandhi Marg,28.5661499,77.2301845
44316347,road,Unnamed road,28.5650338,77.2333199
44316348,hospital,Moolchand Khairati Ram Hospital,28.5666901,77.2355355
44316351,road,Unnamed road,28.565996,77.2347398
44316352,road,Unnamed road,28.5651105,77.2345193
44317039,road,Ashram Railway Flyover,28.5692745,77.2541062
44317045,road,Mahatma Gandhi Marg,28.5656461,77.2484032
44317048,road,Unnamed road,28.58032,77.2692525
44317049,road,Mahatma Gandhi Marg,28.5803907,77.2693201
44317050,road,Unnamed road,28.5812064,77.2699683
44317051,road,Unnamed road,28.5810441,77.2673225
44317052,road,Mahatma Gandhi Marg,28.5792328,77.2699504
44317158,road,Moti Bagh Flyover,28.5782077,77.1761778
44317159,road,Moti Bagh Flyover,28.5781124,77.1763825
44350312,industrial,Unnamed industrial,28.4560139,77.0064114
44822962,road,Unnamed road,28.6725704,77.2804702
45734464,road,Mehrauli Badarpur Road,28.5126249,77.2431708
45734465,road,Mehrauli Badarpur Road,28.5127102,77.242613
45769377,school,Amity Global School,28.434047,77.0630595
47026629,school,St. Mathews Public School,28.6740659,77.1067938
47107935,school,Indraprasta School,28.6735906,77.1028588
47290483,road,Rd. No. 224,28.5990406,77.0711591
47290485,road,Dwarka-Palam Road,28.568631,77.1251085
47290486,road,Dwarka Flyover,28.5916685,77.0809634
47290489,road,Dwarka Flyover,28.5864543,77.0879078
47290491,road,Dwarka-Palam Road,28.5789909,77.1039406
47290494,road,Dwarka-Palam Road,28.5790755,77.1039765
47290501,road,Yakshini Chowk Underpass,28.5717078,77.1215294
47418857,school,Unnamed school,28.4623239,76.990922
58472992,school,Shaadi mandap,28.648339,77.0420859
58763912,hospital,Bensups Hospital,28.5926773,77.0440717
58765809,school,Rotary Public School,28.5018638,77.062301
59035939,road,Dwarka Flyover,28.5931099,77.0786761
59339757,hospital,Sheetla Hospital And Eye Institute Private Ltd,28.4680581,77.0255218
60882614,road,Auchandi Border Road,28.8020602,77.0317631
60882617,school,Unnamed school,28.795208,77.0379536
60882632,road,Bawana Road,28.7988633,77.0352445
61430851,road,AIIMS Flyover,28.56916,77.210777
63522273,hospital,Batra Hospital,28.5139239,77.245588
66205248,road,DND Noida Flyover Ramp,28.5724778,77.3099828
66205249,road,Unnamed road,28.5649455,77.3165149
66205250,road,Maharaja Agrasen Marg,28.5657032,77.3197292
66205251,road,Unnamed road,28.5655477,77.3197594
66205260,road,DND Noida Flyover Ramp,28.5733478,77.3100225
66205266,road,Maharaja Agrasen Marg,28.5663745,77.3217613
66205268,road,Maharaja Agrasen Marg,28.5654434,77.3191507
66205269,road,DND Noida Flyover,28.5723782,77.3095186
66205284,road,DND Flyway,28.5728185,77.3074132
68789829,school,Amity School,28.555807,77.3295694
69665341,school,Unnamed school,28.5729657,77.3327812
69969739,road,Unnamed road,28.5720261,77.3295509
69979616,school,Cambridge International School,28.5739015,77.3300828
69979618,school,Cambrige School,28.5724141,77.328134
69995778,school,Unnamed school,28.5821128,77.3403526
69995821,school,Delhi Public School,28.5746252,77.336602
70214078,road,Nityanand Marg,28.6688803,77.2276617
70214098,road,Nityanand Marg,28.6673898,77.219143
70220643,road,Vikas Marg,28.634105,77.2830369
70255387,road,Vikas Marg,28.6281526,77.2563634
70255388,road,Vikas Marg,28.6281209,77.2510656
70255391,road,Vikas Marg,28.6281281,77.2518726
70255398,road,Vikas Marg,28.6281357,77.2527627
70255407,road,Vikas Marg,28.6282363,77.268676
70258954,road,Mahatma Gandhi Marg,28.5891781,77.2584787
70258955,road,Mahatma Gandhi Marg,28.5863236,77.2596834
70258963,road,Mahatma Gandhi Marg,28.5912472,77.2580971
70258964,road,Unnamed road,28.5982989,77.2557162
70258965,road,Mahatma Gandhi Marg,28.5795199,77.2663308
70521056,school,Unnamed school,28.5828612,77.3282555
70521288,school,Bal Bharti Public School,28.5853451,77.3372966
70534891,industrial,AMPM Fashions Private Limited,28.5903783,77.3322077
70534913,industrial,Ansumiti Technosoft Pvt Ltd,28.5807818,77.318855
70534966,industrial,Sector 9,28.5868583,77.3273927
70705833,school,Kendriya Vidyalaya,28.5895184,77.3492078
71209191,school,Somerville School,28.5946211,77.3495669
71215837,school,Unnamed school,28.5954445,77.3416627
71215972,school,Unnamed school,28.5948649,77.3353407
71215974,school,Unnamed school,28.5917362,77.3362137
71221208,school,Modern School,28.599699,77.3366528
71221209,industrial,Sector 11,28.5987051,77.3346276
71221233,school,Unnamed school,28.600426,77.3399586
71295897,industrial,Sector 8,28.5944591,77.3265003
71297383,industrial,Sector 7,28.5950136,77.3165751
71435173,road,DND Flyway,28.5798349,77.299316
71435176,industrial,Sector 2,28.5849574,77.315235
71435182,road,DND Flyway,28.5799538,77.2993594
71435185,road,DND Flyway,28.5794901,77.2957592
71435200,road,DND Flyway,28.5784161,77.3012846
71444961,industrial,Sector 1,28.5903643,77.3123914
71621522,school,Unnamed school,28.6018495,77.342921
71621578,school,Unnamed school,28.6043674,77.3444521
72002966,road,Delhi - Meerut Expressway,28.630243,77.3262299
72002968,road,Delhi - Meerut Expressway,28.5986835,77.2565496
72002972,road,Delhi - Meerut Expressway,28.6323365,77.3377533
72002980,road,Delhi - Meerut Expressway,28.6322496,77.3328584
72002996,road,Delhi - Meerut Expressway,28.6287922,77.3221986
72003012,road,Delhi - Meerut Expressway,28.6324913,77.337803
72004862,industrial,Unnamed industrial,28.6511075,77.3299054
74168430,industrial,Unnamed industrial,28.6554478,77.335979
76700057,industrial,Unnamed industrial,28.6550939,77.3269787
76702389,road,Swami Dayanand Marg,28.636425,77.314293
76727403,road,Road Number 57,28.6361197,77.3108257
76727472,road,Road Number 57,28.6364022,77.3139001
76727604,road,Road Number 57,28.6363153,77.3139041
76733233,road,Karkari Mor Flyover,28.6410977,77.3014065
76733238,road,Karkari Mor Flyover,28.6441315,77.2987646
76733280,road,Road Number 57,28.6612479,77.286719
76733286,road,Karkari Mor Flyover,28.644109,77.2986663
76734524,school,Sarvodaya Kanya Vidyalaya,28.6312165,77.2973919
76834866,road,Delhi - Meerut Expressway,28.5989612,77.2587593
76834872,road,Delhi - Meerut Expressway,28.6194474,77.2936787
76834874,road,Unnamed road,28.6111964,77.2848226
76834878,road,Delhi - Meerut Expressway,28.6012008,77.2631195
76834883,road,Delhi - Meerut Expressway,28.6207652,77.2976316
76834884,road,Delhi - Meerut Expressway,28.6124526,77.2822504
76834891,road,Delhi - Meerut Expressway,28.6008939,77.2631698
76834893,road,Delhi - Meerut Expressway,28.6206449,77.2976944
76834898,road,Delhi - Meerut Expressway,28.6036569,77.268555
76834905,road,Delhi - Meerut Expressway,28.6171804,77.2875343
76834909,road,Delhi - Meerut Expressway,28.6230806,77.3044628
76842646,road,Delhi - Meerut Expressway,28.6245863,77.3089092
76842647,road,Delhi - Meerut Expressway,28.6244544,77.3089836
76842648,road,Delhi - Meerut Expressway,28.6229444,77.3045273
76842649,road,Delhi - Meerut Expressway,28.6258257,77.3127175
76849181,road,Swami Dayanand Marg,28.6384761,77.3037789
76849193,industrial,Unnamed industrial,28.6207551,77.3009568
76849195,road,DND Flyway,28.5777719,77.2895045
76849232,road,Swami Dayanand Marg,28.6401721,77.3022195
76849246,school,Unnamed school,28.6185682,77.3027362
76849269,road,Swami Dayanand Marg,28.6401126,77.3021504
76849306,road,DND Flyway,28.5776162,77.2896037
76849332,road,Swami Dayanand Marg,28.640403,77.3018925
76849392,school,Unnamed school,28.6173882,77.3033654
76849406,school,Unnamed school,28.6093408,77.3116044
76849415,road,DND Flyway,28.5796368,77.2957373
76849496,road,Delhi - Meerut Expressway,28.6273623,77.3174055
76965008,school,Unnamed school,28.6180931,77.3149253
76965009,school,Government primary school,28.617946,77.3086562
76965030,school,Unnamed school,28.6146387,77.3134856
76965083,school,Unnamed school,28.6153272,77.3157891
76977269,school,Unnamed school,28.6228233,77.3075816
76977318,school,Unnamed school,28.6191174,77.3185833
76977577,school,Unnamed school,28.6246317,77.3171186
76977620,school,Unnamed school,28.6217877,77.3175462
76995143,school,Unnamed school,28.6081156,77.3138149
77001172,school,Unnamed school,28.6016805,77.3059001
77001246,school,Sharda Sen Rajkiya Kanya Sarvodaya Vidyalaya,28.6052001,77.307694
77001373,industrial,M.E.A. Stores,28.6010841,77.3011768
77001396,school,Unnamed school,28.6047171,77.3061555
77004707,school,Govt Co - Ed Senior Secondary School,28.6000527,77.2938546
77007463,school,Unnamed school,28.6098505,77.3021961
77015779,road,Jangpura Road Flyover,28.5787539,77.2535745
77015802,road,Jangpura Road Flyover,28.57981,77.2526836
77015815,road,Jangpura Road Flyover,28.5817577,77.251702
77015834,road,Jangpura Road Flyover,28.5798452,77.2527641
77339655,road,Mathura Road,28.584713,77.2497888
77339656,road,Mathura Road,28.5899328,77.2456019
77339657,road,Mathura Road,28.5867495,77.2478868
77339658,road,Mathura Road,28.5867592,77.248014
77349457,road,Jangpura Road Flyover,28.5772448,77.2545875
77349469,road,Mahatma Gandhi Marg,28.5820256,77.2655529
77349473,road,Modi Mill Flyover,28.5561687,77.2679604
77349475,road,Jangpura Road Flyover,28.5773962,77.2545945
77349483,road,Mahatma Gandhi Marg,28.5830801,77.2636497
77349484,road,Outer Ring Road,28.5534038,77.2650787
77349488,road,Mathura Road,28.57368,77.2575091
77349489,road,Mahatma Gandhi Marg,28.585152,77.2612367
77349510,road,Mahatma Gandhi Marg,28.5832314,77.2638472
77349531,road,Jangpura Road Flyover,28.577793,77.2541846
77355797,road,Outer Ring Road,28.5491518,77.2610734
77355798,road,Kalkaji Flyover,28.5487575,77.260138
77355803,road,Kalkaji Flyover,28.5501488,77.2622838
77363921,road,Unnamed road,28.5703258,77.1343587
77363924,road,Khelgaon Flyover,28.5435046,77.2092381
77363925,road,Outer Ring Road,28.5436475,77.2442167
77363928,road,IIT Flyover,28.5446002,77.2012656
77363930,road,Unnamed road,28.5757178,77.1439498
77363931,road,Ho Chi Minh Marg,28.5423165,77.22317
77363934,road,Chirag Delhi Flyover,28.5412677,77.2315939
77363936,road,Rao Tula Ram Marg,28.573908,77.1549246
77363937,road,Nehru Place Flyover,28.546563,77.2515851
77363938,road,Yakshini Chowk Underpass,28.5735801,77.1209266
77363939,road,Nehru Place Flyover,28.5456174,77.2491505
77363941,road,Ho Chi Minh Marg,28.5408259,77.2363473
77363942,road,Chirag Delhi Flyover,28.5413504,77.2316341
77363943,road,Outer Ring Road,28.5452241,77.2485435
77363948,road,Ho Chi Minh Marg,28.5410497,77.236755
77363957,road,Unnamed road,28.572551,77.1389168
77363963,road,Savitri Flyover,28.5419818,77.2398243
77363966,road,Unnamed road,28.5698234,77.134376
77363968,road,Ho Chi Minh Marg,28.5432238,77.2106759
77363969,road,Unnamed road,28.5711371,77.1357124
77363974,road,Ho Chi Minh Marg,28.5415681,77.2302933
77363979,road,Yakshini Chowk Underpass,28.5717158,77.121639
77363988,road,Unnamed road,28.5775871,77.1439259
77363989,road,Nehru Place Flyover,28.545532,77.2491857
77363992,road,Yakshini Chowk Underpass,28.5736327,77.1210079
77363993,road,Unnamed road,28.5437747,77.206403
77363994,road,IIT Flyover,28.5446789,77.2012958
77363995,road,Unnamed road,28.5419722,77.2320522
77363998,road,Unnamed road,28.5750389,77.1432774
77364005,road,Ho Chi Minh Marg,28.5419121,77.229562
77364007,road,Ulan Batar Road,28.5689497,77.1312724
77364010,road,Unnamed road,28.5687304,77.1345108
77364011,road,Outer Ring Road,28.5454035,77.2484554
77364013,road,Rao Tula Ram Marg,28.5740786,77.1529616
77364016,road,Khelgaon Flyover,28.5434066,77.2092182
77364020,road,Unnamed road,28.5412918,77.2316808
77364024,road,Khelgaon Flyover,28.5432752,77.2120618
77364025,road,Unnamed road,28.5751406,77.1460836
77364029,road,Khelgaon Flyover,28.5436367,77.2064367
77364030,road,Unnamed road,28.5677898,77.1310433
77617192,road,Unnamed road,28.6679257,77.2238524
77629868,road,Azadpur Flyover,28.7085466,77.1746816
77629874,road,Azadpur Flyover,28.7104058,77.1770308
77629878,road,Mahatma Gandhi Marg,28.6971182,77.2095117
77629881,road,Mahatma Gandhi Marg,28.7012574,77.1978242
77629887,road,Mall Road,28.6994916,77.2031001
77629890,road,Arihant Marg,28.7175321,77.1808547
77629892,road,Mahatma Gandhi Road,28.7078914,77.1740054
77629895,road,Mahatma Gandhi Marg,28.7076985,77.1790828
77629896,road,Shalimar Bagh Flyover,28.7030187,77.1657972
77629899,road,Mahatma Gandhi Road,28.7074163,77.1736162
77629903,road,Mahatma Gandhi Marg,28.6987828,77.2045899
77629911,road,Mahatma Gandhi Road,28.6924232,77.2208007
77629925,road,Mahatma Gandhi Road,28.7071994,77.1735975
77629928,road,Azadpur Flyover,28.7104478,77.1769525
77629932,road,Mahatma Gandhi Marg,28.6971534,77.2090451
77629937,road,Mahatma Gandhi Marg,28.6953881,77.214125
77629944,road,Mahatma Gandhi Marg,28.6946569,77.215533
77629953,road,Mahatma Gandhi Marg,28.5929479,77.1671435
77643332,road,Unnamed road,28.6925646,77.1004152
77643337,road,Unnamed road,28.7030816,77.1297588
77643345,road,Outer Ring Road,28.6821028,77.0951507
77643347,road,Unnamed road,28.7040203,77.1314644
77643370,road,Outer Ring Road,28.6977563,77.1186167
77643373,road,Outer Ring Road,28.6495996,77.0864052
77643376,road,Outer Ring Road,28.6965787,77.1134476
77643378,road,Unnamed road,28.7423947,77.1065707
77643380,road,Outer Ring Road,28.6354942,77.0808197
77643383,road,Outer Ring Road,28.6795521,77.0947117
77643387,road,Unnamed road,28.7043446,77.1310048
77643393,road,Panjabi bagh Underpass,28.6739202,77.138084
77643410,road,Outer Ring Road,28.6745341,77.0937115
77643412,road,Outer Ring Road,28.6821299,77.0950332
77643417,road,Bhera Enclave Underpass,28.6692095,77.0928306
77643418,road,Unnamed road,28.7036445,77.1311783
77643427,road,Outer Ring Road,28.67675,77.0942245
77643435,road,Outer Ring Road,28.6886657,77.0964555
77643436,road,Unnamed road,28.6927011,77.10079
77643444,road,Bhera Enclave Underpass,28.6691896,77.0929701
77643448,road,Outer Ring Road,28.6677764,77.0924854
77643454,road,Outer Ring Road,28.6709749,77.0933552
77643459,road,Outer Ring Road,28.6795819,77.0945961
77643474,road,Unnamed road,28.7041452,77.1308444
77645945,road,Shivaji Marg,28.6282637,77.073832
77727870,school,Maharaja Agrasen Model School,28.7046345,77.1377936
77743762,road,Unnamed road,28.6972143,77.1566156
77743763,road,Unnamed road,28.6969942,77.155862
77743784,road,Prembari Underpass,28.6976363,77.1562411
77743786,road,Unnamed road,28.6978455,77.1573336
77743787,road,Prembari Underpass,28.6991471,77.1569747
77743791,road,Unnamed road,28.6993833,77.1565754
77743792,road,Mahatma Gandhi Road,28.6997602,77.1578796
77743793,road,Unnamed road,28.6992508,77.1572594
77743815,road,Mahatma Gandhi Road,28.6883624,77.1512753
77743816,road,Unnamed road,28.6975299,77.1563593
77743820,road,Prembari Underpass,28.698428,77.1567206
77743823,road,Prembari Underpass,28.6985021,77.1566572
77743827,road,Unnamed road,28.6994313,77.1571211
77743837,road,Unnamed road,28.6992712,77.1569044
77743846,road,Unnamed road,28.6989728,77.1571151
77743854,road,Prembari Underpass,28.699038,77.1570354
77743866,road,Unnamed road,28.6991748,77.1569542
77743867,road,Prembari Underpass,28.6976148,77.1563239
77759935,road,Lala Jagat Narayan marg,28.6936694,77.1521919
77759984,road,Unnamed road,28.6929968,77.1523963
77766225,road,Punjabi Bagh Chowk,28.6737583,77.1402494
77766227,road,Shri Hans Maharaj Flyover,28.6761332,77.1407743
77766230,road,Shri Hans Maharaj Flyover,28.6733745,77.1397728
77766231,road,Ring Road,28.6679259,77.1363353
77766233,road,Panjabi bagh Underpass,28.6737815,77.140087
77766235,road,Mahatma Gandhi Road,28.6892771,77.1515426
77766236,road,Ch Brahm Prakash Flyover,28.6829659,77.1461161
77766237,road,Ch Brahm Prakash Flyover,28.6830425,77.1460603
77766238,road,Ring Road,28.6713543,77.1385845
77766239,road,Rohtak Road,28.6736259,77.1420432
77766240,road,Panjabi bagh Underpass,28.6736794,77.1400735
77766241,road,Rohtak Road,28.6741114,77.1381222
77766246,road,Unnamed road,28.6694975,77.1380519
77766247,road,Shri Hans Maharaj Flyover,28.673348,77.1398856
77766249,road,Mahatma Gandhi Road,28.6801279,77.142516
77766250,road,Rohtak Road,28.6738504,77.1381368
77766251,road,Shri Hans Maharaj Flyover,28.6761117,77.1408906
77766252,road,Mahatma Gandhi Road,28.6800737,77.1426078
77766255,road,Rohtak Road,28.6725866,77.1489804
77766256,road,Shri Hans Maharaj Flyover,28.6704903,77.1386677
